0.057230342	0.10573795	-0.104673974	0.045434985	-0.016150866	-0.10097146	-0.24624576	-0.029228833
0.20486115	0.28105637	-0.27515116	0.1635009	0.16690423	-0.21271901	-0.4095478	0.20518664
-1.2437055	-1.2290225	1.2062968	-1.1947926	-1.1138256	1.2950132	1.3696603	-1.1588886
-1.3431312	-1.2915885	1.3416135	-1.2667505	-1.2080956	1.3542141	1.490838	-1.212923
0.44519666	0.516544	-0.47999796	0.42745066	0.42332125	-0.51654327	-0.61295193	0.37912247
-1.0731454	-1.0397744	1.1456954	-1.0050597	-1.0282688	1.1402812	1.228055	-1.0359664
-0.6370312	-0.65741926	0.59752965	-0.57909495	-0.613953	0.64108515	0.72898316	-0.66339374
-1.2182827	-1.0973078	1.1945693	-1.070437	-1.0280882	1.1842124	1.3423917	-1.0495168
-0.5588078	-0.4573183	0.5091271	-0.49000505	-0.50410897	0.46373084	0.5232257	-0.4441382
-0.77289236	-0.6956656	0.70239115	-0.73026216	-0.67791086	0.74065375	0.769588	-0.73889726
0.14943618	0.18925521	-0.20675343	0.18954058	0.12952627	-0.16205132	-0.20025593	0.16244687
-1.0299255	-0.9221259	0.9765785	-0.87873125	-0.84037	1.0030676	0.9919012	-0.8616392
-0.20114279	-0.15310019	0.1514085	-0.22059429	-0.21347676	0.20780888	0.14980146	-0.19309011
-1.0555174	-0.8876181	0.94535863	-0.96148276	-0.95189667	1.0285006	1.0529333	-0.9507204
0.06473895	0.101271495	-0.0139704	0.023746248	0.0426263	-0.023567652	-0.11555303	-0.03947978
-0.5588859	-0.52723795	0.57307404	-0.5079805	-0.510679	0.5687324	0.58022237	-0.52571225
-0.9758416	-0.8840714	0.9096773	-0.8627853	-0.8538832	0.96738607	1.098912	-0.8999831
-1.1061112	-1.0710254	1.1501911	-0.9884028	-1.0062698	1.0883456	1.2682862	-0.9553593
-0.41302693	-0.31324393	0.34367892	-0.37753022	-0.4417744	0.38445634	0.35660636	-0.3856241
-0.4224632	-0.34557956	0.42056683	-0.43000874	-0.3574814	0.36276555	0.37699085	-0.4121032
-0.252382	-0.2557802	0.26907215	-0.24498399	-0.26923868	0.27260205	0.21402438	-0.26260442
-0.10324879	0.006588229	0.055574607	-0.10306999	-0.09013129	0.06455353	-0.0011062124	-0.13308218
-0.65095174	-0.6452371	0.5844912	-0.54569304	-0.5687344	0.6602257	0.6166753	-0.60119814
-1.1870093	-1.1368778	1.1426772	-0.99156475	-0.97899383	1.168857	1.3332456	-1.0459079
-0.8907354	-0.8399574	0.9230986	-0.8312559	-0.85512525	0.88846755	0.9863754	-0.8224542
-0.38537347	-0.3274581	0.4003823	-0.3416673	-0.41165602	0.3839458	0.42726174	-0.40464133
-0.4307516	-0.41362962	0.3901756	-0.42014349	-0.38550907	0.46204492	0.41236046	-0.4273272
-0.53258276	-0.49769464	0.47645178	-0.42138553	-0.50776374	0.53215086	0.52328396	-0.4635603
-0.5703048	-0.46484923	0.42541888	-0.48355436	-0.5109932	0.457472	0.48783627	-0.4819235
-1.1007165	-1.0044786	0.99430186	-0.9362569	-0.93264246	1.0567595	1.2594053	-0.90696466
-0.9647385	-0.8405656	0.8021408	-0.84243643	-0.8122268	0.83153605	0.9336732	-0.84121
-1.0874996	-1.0214019	1.0078381	-0.9162583	-0.9754541	1.0611738	1.1325111	-0.9356673
-0.9857521	-0.9721063	1.0138221	-0.89444345	-0.9120111	1.07307	1.2370592	-0.96046805
-0.4041977	-0.4107068	0.39227882	-0.41065404	-0.4194335	0.42253458	0.38535565	-0.36745685
-0.67767954	-0.59974086	0.63853836	-0.66231626	-0.62885493	0.64437264	0.63189423	-0.59523314
-0.78986907	-0.6832358	0.70712423	-0.6488063	-0.6619404	0.7379616	0.7453316	-0.7388922
-0.4499122	-0.42036185	0.4157664	-0.36813587	-0.44554397	0.4115413	0.4108317	-0.39860386
-1.0103515	-0.9267193	0.9110379	-0.81244653	-0.8598804	0.9262666	1.1207827	-0.90630865
-0.18340717	-0.18468219	0.23949781	-0.24743551	-0.2626861	0.17505474	0.18189001	-0.24674328
-0.40917885	-0.48373038	0.40913048	-0.4083753	-0.38938874	0.42346436	0.48727527	-0.39283037
-0.7751654	-0.75130886	0.84445417	-0.6673871	-0.6781867	0.8077835	0.86569047	-0.6860618
0.07504764	0.13550414	-0.06376759	0.01954965	0.05987375	-0.06026148	-0.13961647	0.041816887
-0.62820387	-0.56243825	0.5315386	-0.61865526	-0.54824954	0.6048311	0.6532589	-0.5563493
-0.93271875	-0.81476414	0.9370066	-0.877176	-0.82137406	0.94545	1.0211093	-0.8812848
-0.82178295	-0.80437034	0.86848456	-0.79580486	-0.77021337	0.85935056	0.9112241	-0.7686836
-0.4014285	-0.44694096	0.38345018	-0.39588213	-0.45143577	0.40485865	0.42090404	-0.42717534
-0.385295	-0.32863468	0.29348916	-0.2893274	-0.34779248	0.33586264	0.32153514	-0.34115672
-0.7430901	-0.62457174	0.72238475	-0.60661834	-0.63830906	0.665624	0.76419604	-0.6425106
-0.43670166	-0.38562444	0.35595974	-0.436588	-0.40582612	0.45844606	0.3746174	-0.45697284
-0.71927154	-0.6826594	0.59901625	-0.57545817	-0.61296856	0.6555824	0.71294296	-0.5667877
-0.2770087	-0.30186963	0.2916052	-0.25479406	-0.21112762	0.29966882	0.25353697	-0.26562804
-0.24724932	-0.29430243	0.2638372	-0.24237531	-0.2104666	0.30836165	0.25501266	-0.28212872
-0.8822174	-0.7785674	0.8865084	-0.7990284	-0.7842739	0.80927527	0.8556181	-0.7078806
-0.8344556	-0.7543588	0.7799258	-0.7867827	-0.7906334	0.89627254	0.90276295	-0.833264
-0.18457855	-0.15146482	0.19333357	-0.18683529	-0.16189545	0.18786082	0.24700628	-0.16815326
-0.29353464	-0.25325078	0.28458935	-0.2832776	-0.281523	0.26787362	0.26325068	-0.33133057
-1.1062583	-1.0240015	1.0214976	-0.8904021	-0.92951363	1.1102376	1.1927356	-0.9317055
0.953092	1.0202119	-0.94337434	0.8427764	0.88230354	-0.94876206	-1.0299034	0.9275175
-0.48909533	-0.5169711	0.45800614	-0.49836895	-0.4969771	0.542556	0.5220053	-0.46073055
-0.099839434	-0.14644326	0.14035526	-0.15161358	-0.14940943	0.08547299	0.12487415	-0.12214023
-0.47611603	-0.43617895	0.48353532	-0.4729531	-0.43728563	0.47609526	0.44683105	-0.46731532
-0.7458932	-0.7115452	0.7320105	-0.67882156	-0.68039566	0.7933579	0.8322091	-0.71475524
0.1535748	0.20174247	-0.24280252	0.23017725	0.1738238	-0.19456686	-0.24113297	0.1525341
-0.13026273	-0.14835228	0.1537139	-0.1784734	-0.10562792	0.115295745	0.10469615	-0.08964373
-0.84775907	-0.8085282	0.83233625	-0.78008807	-0.76004404	0.9076139	0.9513697	-0.80160505
-0.68761677	-0.723705	0.6613915	-0.6286904	-0.62472165	0.7392902	0.8472289	-0.61296004
-0.86926425	-0.71473664	0.7621753	-0.74773717	-0.8136991	0.81045026	0.88513815	-0.82760924
-0.9080092	-0.8832112	0.86303544	-0.7600082	-0.74450827	0.91503066	1.0838741	-0.85980946
-0.6353069	-0.5710694	0.64650077	-0.58557016	-0.6280676	0.577765	0.6125156	-0.60217464
-0.819739	-0.8018214	0.8135706	-0.77521956	-0.7571865	0.8401923	0.94400847	-0.77071893
-0.15203558	-0.1401223	0.18792355	-0.21050192	-0.19028021	0.20194016	0.11062782	-0.22267485
-0.91019785	-0.9115037	0.9270443	-0.7830338	-0.7773922	0.97082675	1.0768782	-0.88762844
-0.75387484	-0.7158117	0.7649748	-0.6678305	-0.62199914	0.74955547	0.8746183	-0.7505848
-0.71367586	-0.6825756	0.7462502	-0.643604	-0.64567447	0.7014874	0.8871767	-0.70207053
-0.27699324	-0.25735408	0.25441852	-0.30514485	-0.2869981	0.30429786	0.31788263	-0.31552222
-0.2291684	-0.21357118	0.19791345	-0.13093074	-0.14389303	0.14704108	0.1718351	-0.16298312
-0.53576404	-0.49383926	0.4551243	-0.48808327	-0.48702613	0.48238274	0.53255445	-0.55144304
-0.14144288	-0.038319204	0.05023033	-0.13028637	-0.08618328	0.07733797	0.034110565	-0.07791029
-0.40592223	-0.37906083	0.37976566	-0.4178639	-0.37386906	0.44050166	0.45209917	-0.34905097
-0.15308423	-0.122784875	0.16729131	-0.20261371	-0.115709744	0.1286445	0.14701414	-0.12204952
-0.75793004	-0.75792176	0.82039076	-0.6751595	-0.7310025	0.77147996	0.9367875	-0.71976084
-0.0012038564	0.07966951	-0.065858	-0.021675631	0.037664983	0.021343853	-0.039950524	0.03726909
-0.83573663	-0.80013365	0.7926955	-0.764803	-0.72035706	0.80741084	1.0232749	-0.7629841
-0.4486576	-0.3913215	0.4643457	-0.47782135	-0.3700926	0.42219085	0.46632847	-0.46758637
-0.57456607	-0.59788305	0.5739593	-0.5135923	-0.5514115	0.6134005	0.623195	-0.5266615
-0.13375704	-0.12214094	0.16909447	-0.09474873	-0.14846279	0.18171914	0.13877557	-0.109670274
-0.07528138	-0.05031056	0.06703885	-0.09862646	-0.07685965	0.06554594	0.09892536	-0.11886147
-0.23592557	-0.21710154	0.22874093	-0.15918466	-0.14664908	0.24906045	0.20346679	-0.15827264
-0.6596162	-0.55891156	0.6041643	-0.55702204	-0.6369143	0.6664936	0.6938845	-0.5421682
-0.4255746	-0.31815293	0.34669134	-0.3312121	-0.37546545	0.40407678	0.3521157	-0.34355327
-0.88673437	-0.83195114	0.8737089	-0.76076263	-0.78792274	0.87626183	1.0010583	-0.8103197
-0.13111132	-0.104428254	0.054472335	-0.07376649	-0.1352778	0.090676844	0.05091841	-0.13038106
-0.87955266	-0.89104295	0.8784075	-0.7440526	-0.71600306	0.90985835	1.118294	-0.8508979
-0.91630316	-0.8426715	0.81375456	-0.8337777	-0.75920165	0.8563445	1.0491529	-0.82804054
0.07326806	0.106081136	-0.059554104	0.008440461	0.07125394	-0.11034763	-0.11847175	0.08677862
-0.82672465	-0.8129283	0.8327683	-0.72907233	-0.705575	0.85982776	1.055401	-0.7691764
-0.37731197	-0.31694698	0.36573157	-0.26168835	-0.3436664	0.31681442	0.32096222	-0.31662422
-0.46857458	-0.3524067	0.4597437	-0.49541038	-0.47915936	0.43184587	0.43985724	-0.47052783
-0.17762752	-0.14089982	0.1952313	-0.14446741	-0.15818752	0.15582773	0.21846889	-0.2087039
-0.4313471	-0.45624822	0.38939315	-0.42207897	-0.44311392	0.3897815	0.5063013	-0.39346787
-0.34380415	-0.3486925	0.2819311	-0.3179561	-0.32661852	0.34614542	0.31394076	-0.3481628
-0.88243276	-0.7991207	0.83616245	-0.699023	-0.71299607	0.83511686	0.958392	-0.80114776
-0.5842601	-0.5686516	0.55325186	-0.5048439	-0.4817451	0.6035182	0.60500896	-0.54337585
-0.038983118	-0.05957112	0.073486745	-0.08980616	-0.09812554	0.082224004	0.05453016	-0.018474985
0.7856819	0.8225883	-0.8429413	0.6770265	0.7048996	-0.78171057	-0.91088605	0.75831556
-0.16942467	-0.101894125	0.20850447	-0.13238668	-0.14105476	0.1384276	0.14270262	-0.1506131
-0.13394752	-0.14297487	0.14872132	-0.08286219	-0.12761062	0.14684309	0.1210769	-0.09640405
0.20063107	0.30817804	-0.26343337	0.20868087	0.23280127	-0.26450023	-0.33913934	0.2264771
0.09472081	0.17865539	-0.13566987	0.15876381	0.13671741	-0.08482971	-0.16145508	0.083338544
-0.60566473	-0.64670986	0.61744195	-0.56695354	-0.58415675	0.6620563	0.7899157	-0.5716028
-0.86867136	-0.8019307	0.81656486	-0.7410503	-0.77320045	0.87871736	0.9720472	-0.7269404
-0.22487672	-0.22893405	0.23504001	-0.17313273	-0.2424242	0.18949099	0.21295522	-0.21451789
-0.048724752	-0.05630984	0.1226099	-0.039090548	-0.10498174	0.106742576	0.1148989	-0.05888584
-0.8127294	-0.8459217	0.7440369	-0.73585695	-0.71557367	0.83208996	0.92374206	-0.7788623
-0.12399396	-0.07524976	0.105611086	-0.12162076	-0.10670076	0.12727585	0.13446629	-0.12702876
-0.28920692	-0.25201744	0.30673045	-0.29268745	-0.30727378	0.2791547	0.34555745	-0.30052057
-0.5483716	-0.46219772	0.50658065	-0.4344254	-0.48694533	0.53173494	0.5997617	-0.46671295
-0.25177982	-0.17795013	0.22879373	-0.16059026	-0.22062446	0.15939657	0.24166748	-0.18490608
0.058335606	0.12331031	-0.14518405	0.06636156	0.12702644	-0.10805385	-0.16654187	0.11269313
-0.36513132	-0.33795178	0.35328984	-0.40019184	-0.35153735	0.39547673	0.3628895	-0.38474968
0.15808755	0.25109315	-0.18606094	0.21228878	0.19808899	-0.20314398	-0.29743093	0.15615821
-0.66736716	-0.5581421	0.56663287	-0.53860676	-0.5533167	0.5980186	0.7295991	-0.5700288
-0.79241824	-0.7598991	0.756535	-0.66834235	-0.70189047	0.73016906	0.85457426	-0.7223326
-0.059364337	-0.04349787	0.050606403	-0.05665706	-0.0329218	0.08410983	0.093790144	-0.03763765
0.92012936	1.0127734	-0.9329657	0.848721	0.7939229	-0.9299168	-1.0892937	0.8465948
-0.42040214	-0.4555136	0.4737045	-0.38301644	-0.4339711	0.42946762	0.41571876	-0.36996895
-0.8275706	-0.75964856	0.7444265	-0.689724	-0.7086686	0.80772287	0.9236873	-0.7206875
0.38770735	0.3986457	-0.41179293	0.3143347	0.30997533	-0.383441	-0.48128358	0.34141615
-0.10499685	-0.15369917	0.15196769	-0.16647595	-0.12730683	0.106542945	0.18970783	-0.12763774
-0.05580971	-0.03996422	0.056889355	-0.028692167	-0.06321564	0.026063267	-0.030658819	-0.017472574
-0.4966862	-0.46442124	0.43627423	-0.50010633	-0.45113578	0.45761955	0.5706253	-0.42314196
-0.40294334	-0.4220373	0.43402094	-0.3915782	-0.38009834	0.4340024	0.38864148	-0.39665958
-0.3816095	-0.28017744	0.34831774	-0.3399923	-0.35560104	0.31328285	0.31271458	-0.34223184
-0.243182	-0.23959427	0.22384174	-0.29856905	-0.22093478	0.30035013	0.2956289	-0.24754807
-0.09336155	-0.098056816	0.142762	-0.051286574	-0.11732234	0.090036415	0.049825322	-0.10714314
0.0017283141	0.0561175	-0.10073383	0.045186695	0.07639137	-0.066671915	-0.09146637	0.0031585158
-0.3353666	-0.32173952	0.30714846	-0.30620185	-0.2873872	0.33617175	0.34944165	-0.24578108
-0.40456533	-0.3508181	0.30777398	-0.30308843	-0.31344604	0.33868974	0.41056493	-0.36051992
-0.666468	-0.6991048	0.6200809	-0.55309033	-0.5416432	0.6619499	0.72675043	-0.65483314
-0.6113716	-0.6125989	0.5298094	-0.48031083	-0.5075452	0.58128566	0.67534864	-0.5515504
-0.78262454	-0.7109619	0.7780546	-0.7343665	-0.6253779	0.69884634	0.8399117	-0.7146062
-0.5785059	-0.5803302	0.54942775	-0.5484252	-0.4795744	0.5813391	0.6926951	-0.54976916
0.5427043	0.5831486	-0.6266195	0.5114729	0.53908604	-0.58551633	-0.6651939	0.5458253
-0.61276644	-0.5934635	0.61084324	-0.49013093	-0.517815	0.54549927	0.76438445	-0.5178369
-0.75265217	-0.681923	0.68593186	-0.67239636	-0.6270793	0.709678	0.79278433	-0.60206336
-0.43918127	-0.40791106	0.46274447	-0.4729145	-0.3973267	0.4095517	0.50070447	-0.39689273
-0.7983973	-0.7871155	0.8251949	-0.6891972	-0.65105414	0.8183175	0.9366475	-0.6971534
-0.17348315	-0.14737928	0.14852445	-0.1609392	-0.1042921	0.107887685	0.12318398	-0.08685609
-0.7884845	-0.8628623	0.7826921	-0.7630853	-0.72102445	0.8505825	1.070362	-0.72312176
0.19546054	0.21791135	-0.14803232	0.15409425	0.109448835	-0.20519872	-0.22855729	0.11071842
-0.28198335	-0.2524063	0.22477838	-0.16481511	-0.16719806	0.17613953	0.2056496	-0.25136858
-0.065058365	-0.095306315	0.082490034	-0.12834527	-0.10331295	0.07207244	0.022703914	-0.12356292
-0.40952528	-0.41884542	0.46580642	-0.3808	-0.42447525	0.437386	0.4958586	-0.38524395
-0.7646994	-0.7124401	0.7202225	-0.6229925	-0.6246854	0.7216668	0.86742854	-0.62486345
0.054531436	0.037553295	-0.07100991	-0.00054236414	0.0056215506	-0.03832294	-0.04347067	0.036427654
-0.6070454	-0.5823743	0.5845853	-0.4634992	-0.47934425	0.631633	0.60985124	-0.54477704
-0.21231265	-0.19375175	0.22740318	-0.23295031	-0.24826007	0.18177988	0.21811494	-0.22763538
-0.056032084	-0.10796603	0.107823454	-0.06707374	-0.110280626	0.07950554	0.012243784	-0.066536926
-0.18321326	-0.22044614	0.1543192	-0.1594553	-0.2304759	0.16046599	0.21424435	-0.18984629
-0.24284719	-0.12335974	0.20636384	-0.20095484	-0.18754598	0.19859435	0.19926266	-0.18131106
-0.7077753	-0.70783395	0.73998564	-0.60008657	-0.58563775	0.68345916	0.82851255	-0.63380975
-0.6807439	-0.65106386	0.7499773	-0.6192093	-0.57644564	0.7428892	0.83048856	-0.6692124
-0.34927344	-0.4045246	0.3843002	-0.3679002	-0.34365767	0.3572347	0.51022184	-0.31803954
-0.182279	-0.1327296	0.11575773	-0.16915001	-0.12757637	0.14471942	0.19306803	-0.16364586
-0.0614727	-0.024349447	0.06330843	-0.07334019	-0.08733049	0.021316234	-0.013827453	-0.081855744
-0.7601329	-0.85288334	0.7819388	-0.6864831	-0.6953769	0.87073106	0.98098505	-0.6621669
-0.30125844	-0.22857678	0.2577104	-0.27245125	-0.31213874	0.2538078	0.26947048	-0.27019942
-0.0019414758	-0.033509824	-0.053309537	0.0067786165	0.06289252	0.011916414	-0.008287883	0.037527844
-0.039900642	-0.06838543	0.0913209	-0.055826597	-0.04701155	0.10230752	0.020741668	-0.04532507
0.1164624	0.15322486	-0.17690474	0.07982112	0.11331243	-0.19632909	-0.15760952	0.14235064
-0.45332134	-0.41666973	0.39955872	-0.37492046	-0.38818106	0.43027094	0.37596297	-0.4026987
-0.512734	-0.49267614	0.47557047	-0.4226009	-0.37209108	0.50070304	0.46282127	-0.39721334
-0.28842288	-0.33101675	0.24363364	-0.27150512	-0.21544427	0.27527717	0.3603451	-0.3240419
-0.56777525	-0.53562033	0.5900437	-0.5176763	-0.47258025	0.59622556	0.7044973	-0.44540033
-0.5791499	-0.4976583	0.50454634	-0.4447283	-0.46399945	0.56137186	0.6764576	-0.47857347
-0.2725117	-0.21519741	0.26903746	-0.29361537	-0.21913673	0.31860834	0.28924823	-0.23187947
0.788179	0.8249121	-0.787141	0.74246216	0.69022477	-0.752738	-0.91230655	0.71288204
-0.43052807	-0.3398101	0.33566445	-0.31945416	-0.29834837	0.43029907	0.44469222	-0.32103738
-0.44847366	-0.46159023	0.46027225	-0.39854848	-0.36403355	0.40473482	0.5319539	-0.44302654
-0.040959343	0.010620745	-0.027325545	0.020913066	-0.014140836	-0.027123006	0.0039926725	-0.028913055
-0.719629	-0.75435793	0.6668298	-0.6294857	-0.63297296	0.78147453	0.8719797	-0.6460705
0.22787383	0.24155267	-0.17641221	0.16508867	0.19878784	-0.18339124	-0.28819245	0.18314141
-0.1538138	-0.11289	0.06553171	-0.11791676	-0.15141697	0.10581778	0.08009558	-0.10412837
-0.553157	-0.47970316	0.49288234	-0.47395837	-0.44067585	0.49722558	0.5730734	-0.5225304
-0.3277867	-0.2844344	0.28907454	-0.27880558	-0.28274015	0.3469668	0.36360326	-0.28944954
-0.41018826	-0.2912752	0.29324803	-0.34515023	-0.38801134	0.34277263	0.342664	-0.28649706
-0.61254996	-0.6446875	0.63272524	-0.5550059	-0.54261446	0.65457714	0.8205701	-0.5612214
-0.6750779	-0.5980238	0.577381	-0.62674457	-0.53871316	0.590523	0.7259453	-0.5521202
-0.3663439	-0.37755063	0.338063	-0.2887701	-0.30615887	0.33797258	0.32216364	-0.35318348
-0.24962184	-0.28251106	0.27852494	-0.30107495	-0.25013587	0.31586123	0.3164363	-0.30685526
0.3732511	0.3928852	-0.44182652	0.33208692	0.36842403	-0.43287548	-0.42712328	0.31084043
0.5831194	0.5901514	-0.6284191	0.4937567	0.5446576	-0.5663724	-0.62162757	0.57509154
-0.44952273	-0.43837038	0.46872818	-0.42357755	-0.39823353	0.5190698	0.54573643	-0.41564313
-0.5922623	-0.55444163	0.586429	-0.5337019	-0.53315705	0.64455277	0.704899	-0.5890008
-0.49175245	-0.4787536	0.5012999	-0.45133	-0.4367035	0.54915476	0.58121616	-0.49616054
-0.30687222	-0.3709248	0.3308504	-0.3286354	-0.32708776	0.3240328	0.39185718	-0.3353303
-0.045316204	-0.087548636	0.028917022	-0.12199701	-0.1002602	0.10121675	0.090218686	-0.123721085
-0.24492085	-0.22530863	0.21484956	-0.20324528	-0.17757758	0.17411032	0.2860776	-0.20726964
-0.36002174	-0.26139882	0.32906622	-0.27252495	-0.3089473	0.30073923	0.345145	-0.28240508
-0.17913952	-0.14343837	0.15759072	-0.18892506	-0.09863156	0.17348816	0.13187431	-0.13554648
-0.44305393	-0.41226906	0.42156857	-0.381645	-0.37702432	0.48857412	0.47302017	-0.39032122
-0.46898687	-0.5135809	0.49830195	-0.47880867	-0.45626378	0.44680184	0.59969515	-0.4233739
-0.42407244	-0.45026684	0.44917926	-0.43403032	-0.42734605	0.48184934	0.5115641	-0.37745938
-0.11969871	-0.02065507	0.043414876	-0.078291595	-0.077356786	0.053954504	0.030998733	-0.07731551
-0.29539004	-0.3094368	0.36649027	-0.2893614	-0.31002778	0.31141794	0.35921562	-0.26623473
-0.6697966	-0.5557511	0.7122156	-0.5627847	-0.5924626	0.6292933	0.66873556	-0.5461586
-0.25939393	-0.28006917	0.2170551	-0.19915132	-0.24212794	0.22625671	0.27919897	-0.22349903
-0.22779253	-0.209817	0.24792834	-0.17590839	-0.18887831	0.25558403	0.21407875	-0.16346258
-0.35884503	-0.30936092	0.35915786	-0.24924608	-0.22533669	0.32424924	0.39871275	-0.27123192
0.8443929	0.7964194	-0.8348791	0.74661064	0.7329362	-0.8302049	-0.9154211	0.73144734
-0.5505363	-0.5882737	0.5079706	-0.5652783	-0.5312463	0.5603283	0.65807533	-0.50299686
-0.037782554	0.0070415162	0.038743377	-0.020673586	-0.03335768	0.08472888	-0.029121779	-0.023220329
-0.17265816	-0.17819221	0.1232962	-0.16609445	-0.12726398	0.16194072	0.20501088	-0.10349626
-0.71863955	-0.71183467	0.7034239	-0.57645816	-0.62656987	0.6833024	0.7716045	-0.6540587
-0.40462798	-0.38905337	0.3997532	-0.31836808	-0.32423607	0.3540691	0.41728166	-0.3732112
-0.11743117	-0.13991138	0.13236615	-0.13745703	-0.1155204	0.1510689	0.08894381	-0.11238947
-0.40262794	-0.42942947	0.45043856	-0.36164793	-0.39563623	0.43461913	0.5774212	-0.43192434
-0.5838706	-0.6395971	0.6119097	-0.54574007	-0.5350673	0.58649945	0.69593894	-0.6008061
-0.46714824	-0.5214245	0.50442475	-0.45667917	-0.37506545	0.49425164	0.57933366	-0.41396943
0.03483548	0.031544827	-0.07946368	0.026636524	0.08851505	-0.082794756	-0.03527951	0.04558868
-0.29609898	-0.28230956	0.22529477	-0.2321165	-0.25450394	0.2958934	0.30498368	-0.21326067
-0.031090925	-0.08409153	0.076750115	-0.028744603	-0.086959355	0.014705381	0.029129382	-0.10569061
0.021413721	0.00017295725	-0.009923139	0.06594587	0.033559687	-0.04821727	-0.09832684	0.06896462
-0.046305053	0.03679447	0.017551005	-0.011778767	-0.013613868	0.05217993	-0.017445942	-0.07668333
-0.603474	-0.6103523	0.59146446	-0.5104881	-0.53448653	0.6150835	0.6741983	-0.5291046
0.28073606	0.28195906	-0.2263057	0.21545437	0.23212804	-0.2736195	-0.27479294	0.25627694
-0.2056856	-0.10106196	0.15585859	-0.10369137	-0.09924457	0.14199024	0.0935759	-0.13490167
-0.32165763	-0.26026767	0.30442962	-0.26663578	-0.29415926	0.2795411	0.31696752	-0.22100429
-0.37618935	-0.31148544	0.2798079	-0.26867387	-0.24796489	0.36202577	0.38980573	-0.32848787
-0.640013	-0.65578157	0.6921983	-0.5851494	-0.56765443	0.6726999	0.8198436	-0.5991711
-0.46344486	-0.45251194	0.41657263	-0.34215996	-0.37198842	0.38402963	0.47570685	-0.3785914
-0.22514236	-0.24943908	0.25783655	-0.22409582	-0.2614949	0.2578413	0.2912739	-0.255428
-0.24647236	-0.16516513	0.1890243	-0.18294947	-0.23211487	0.20984812	0.2526287	-0.1575417
-0.7407709	-0.7321684	0.7694329	-0.68644375	-0.63624406	0.7336454	0.8850077	-0.644676
-0.042836454	-0.010654915	0.04816511	-0.08843225	-0.0114504285	0.08938548	0.078411445	-0.059772734
-0.4649438	-0.47847804	0.44097915	-0.4213585	-0.327463	0.46268198	0.5772791	-0.38328823
-0.5561751	-0.5936969	0.571485	-0.54105014	-0.5709616	0.55945766	0.7407442	-0.50910497
0.7535391	0.8839044	-0.86819524	0.72994626	0.68235785	-0.8270774	-0.9354711	0.7245457
-0.39628258	-0.39698476	0.39062187	-0.36679846	-0.35011464	0.3681303	0.44315088	-0.35872924
-0.09605207	-0.11780551	0.064496525	-0.12004699	-0.064730614	0.10938671	0.076765805	-0.11851457
-0.08833766	-0.04887407	0.10171947	-0.05895316	-0.06887325	0.06732079	0.07467236	-0.036593016
0.06892204	0.12199096	-0.1384044	0.036468577	0.09396365	-0.114068285	-0.14292948	0.037339862
-0.47943127	-0.40612286	0.4183933	-0.41007695	-0.36082354	0.46772832	0.5095247	-0.39488262
-0.07875597	-0.1316537	0.108222425	-0.08415779	-0.068824574	0.119043395	0.07696651	-0.046338994
-0.2444833	-0.25845966	0.22016855	-0.2770977	-0.27296546	0.29529312	0.23422435	-0.21268332
-0.5882772	-0.49888667	0.6190035	-0.533496	-0.56906426	0.561959	0.6571155	-0.5266826
-0.5119449	-0.4622136	0.4548781	-0.4145151	-0.4657548	0.43792138	0.56229234	-0.47885227
-0.28832775	-0.24323876	0.26007223	-0.26085705	-0.23684666	0.27477923	0.2445312	-0.278043
-0.052125428	-0.0039637857	0.06721641	-0.07585869	-0.093469895	0.044912018	0.057700202	-0.11636167
-0.14337194	-0.14707297	0.18071611	-0.17349811	-0.16832106	0.10299424	0.18316528	-0.19715104
-0.26344687	-0.31154555	0.25362694	-0.26138794	-0.25863332	0.2919318	0.27392244	-0.25909993
